StartTime	EndTime	Value
4567540	4570180	medium closeup
4570180	4572460	medium closeup
4572460	4577580	medium closeup
4577580	4581020	medium closeup
4581020	4583180	shoulder closeup
4583180	4584700	shoulder closeup
4584700	4589300	shoulder closeup
4589300	4591540	shoulder closeup
4591540	4600780	shoulder closeup
4600780	4604300	shoulder closeup
4604300	4607300	shoulder closeup
4607300	4608820	shoulder closeup
4608820	4613140	shoulder closeup
4613140	4616100	medium closeup
4616100	4623820	shoulder closeup
4623820	4629100	long shot
4629100	4635060	long shot
4635060	4639140	medium long shot
4639140	4647220	medium long shot
4647220	4649580	long shot
4649580	4652780	medium closeup
4652780	4663620	medium shot
4663620	4667780	medium long shot
4667780	4674300	medium shot
4674300	4675900	shoulder closeup
4675900	4678580	shoulder closeup
4678580	4680460	shoulder closeup
4680460	4709260	shoulder closeup
4709260	4712140	medium closeup
4712140	4715540	medium long shot
4715549	4718340	long shot
4718340	4767420	medium shot,[TO],medium long shot
4767420	4773460	medium closeup
4773460	4776220	medium shot
4776220	4786460	medium closeup
4786460	4794300	medium closeup
4794300	4800220	medium closeup
4800220	4804940	medium closeup
4804940	4808380	medium closeup
4808380	4817180	medium shot
4817180	4889940	medium long shot,[TO],medium shot
4889940	4908020	medium long shot,[TO],medium shot
4908020	4910420	long shot
4910420	4912580	shoulder closeup
4912580	4914820	medium shot
4914820	4917020	medium long shot
4917020	4924100	medium shot
4924100	4925700	medium closeup
4925700	4927660	medium shot
4927660	4929420	long shot
4929420	4932340	neither
4932340	4934420	neither
4934420	4936860	neither
4936860	4940380	long shot
4940380	4943780	long shot
4943780	4947340	long shot
4947340	4950860	long shot
4950860	4979260	long shot
4979260	4983340	long shot
4983340	5004300	shoulder closeup
5004300	5019340	medium closeup
5019340	5025980	medium closeup,[TO],medium long shot
5025980	5047940	shoulder closeup
5047940	5052460	shoulder closeup
5052460	5060260	shoulder closeup
5060260	5066820	shoulder closeup
5066820	5072220	shoulder closeup
5072220	5076660	extreme long shot
5076660	5090940	medium long shot,[TO],shoulder closeup,[TO],medium long shot
5090940	5097020	medium shot
5097020	5103380	medium shot
5103380	5114300	medium shot
5114300	5117780	medium shot
5117780	5126260	medium closeup
5126260	5133540	medium shot
5133540	5136900	medium closeup
5136900	5140460	medium shot
5140460	5155540	medium closeup
5155540	5159700	medium closeup
5159700	5161540	medium closeup
5161540	5163140	medium closeup
5163140	5166540	medium closeup
5166540	5170060	medium long shot
5170060	5172140	medium long shot
5172140	5173780	medium closeup
5173780	5179100	medium long shot
5179100	5182300	medium long shot
5182300	5184380	medium shot
5184380	5188420	shoulder closeup
5188420	5192340	medium closeup
5192340	5196380	medium closeup
5196380	5202900	medium closeup
5202900	5206540	medium shot
5206540	5211820	medium closeup
5211820	5216460	medium closeup
5216460	5218700	shoulder closeup
5218700	5224740	shoulder closeup
5224740	5232780	shoulder closeup
5232780	5235620	shoulder closeup
5235620	5237660	shoulder closeup
5237660	5240660	shoulder closeup
5240660	5242860	shoulder closeup
5242860	5245660	shoulder closeup
5245660	5249860	shoulder closeup
5249860	5256460	medium closeup
5256460	5278100	medium long shot,[TO],shoulder closeup
5278100	5279340	long shot
5279340	5282620	medium shot,[TO],medium closeup
5282620	5283860	medium shot
5283860	5288380	medium closeup
5288380	5289420	medium long shot
5289420	5291780	medium closeup
5291780	5293140	long shot
5293140	5294180	medium long shot
5294180	5296220	medium closeup
5296220	5296860	medium closeup
5296860	5297460	medium closeup
5297460	5298300	medium closeup
5298300	5299100	medium closeup
5299100	5299700	medium shot
5299700	5300980	medium closeup
5300980	5303260	medium long shot
5303260	5305420	long shot
5305420	5307140	medium long shot
5307140	5311140	medium long shot
5311140	5321900	long shot
5321900	5325940	medium shot
5325940	5330660	medium shot
5330660	5352460	medium long shot
5352460	5357300	long shot
5357300	5371300	medium closeup
5371300	5377340	medium shot,[TO],medium closeup
5377340	5387220	medium closeup
5387220	5389780	medium shot
5389780	5392260	medium closeup
5392260	5400260	medium shot
5400260	5404500	medium closeup
5404500	5410340	medium long shot
5410340	5412700	medium shot
5412700	5417540	medium shot
5417540	5420740	medium closeup
5420740	5425500	medium shot
5425500	5427860	medium shot
5427860	5434420	medium shot
5434420	5439340	medium shot
5439340	5446780	medium shot
5446780	5448300	medium shot
5448300	5449780	medium shot
5449780	5451300	medium closeup
5451300	5452980	medium closeup
5452980	5454140	medium long shot
5454140	5455780	medium long shot
5455780	5457580	medium long shot
5457580	5459620	medium long shot
5459620	5462260	medium long shot
5462260	5467260	medium closeup
5467260	5474500	medium shot
5474500	5476780	medium closeup
5476780	5478860	medium shot
5478860	5479700	medium closeup
5479700	5482100	medium closeup
5482100	5483860	medium closeup
5483860	5485020	medium shot
5485020	5486220	medium long shot
5486220	5488100	medium long shot
5488100	5489380	medium closeup
5489380	5490980	medium long shot
5490980	5494780	medium closeup
5494780	5497780	long shot
5497780	5500860	medium shot
5500860	5508700	medium long shot
5508700	5512460	long shot
5512460	5518460	medium long shot
5518460	5531460	medium shot
5531460	5533860	medium closeup
5533860	5541220	medium shot
5541220	5548420	medium closeup
5548420	5553140	medium closeup
5553140	5557300	medium closeup
5557300	5576900	medium closeup
5576900	5581660	medium long shot
5581660	5587500	medium long shot
5587500	5593380	long shot
5593380	5608620	long shot
5608620	5613420	long shot
5613420	5618660	medium closeup
5618660	5620420	medium closeup
5620420	5622780	medium closeup
5622780	5627100	shoulder closeup
5627100	5628300	shoulder closeup
5628300	5629900	medium closeup
5629900	5631540	shoulder closeup
5631540	5633100	medium closeup
5633100	5636940	shoulder closeup
5636940	5638100	shoulder closeup
5638100	5639100	medium closeup
5639100	5649380	medium closeup
5649380	5662260	medium long shot
5662260	5667660	medium shot
5667660	5676020	medium closeup
5676020	5680420	medium closeup,[TO],shoulder closeup
5680420	5682700	shoulder closeup,[TO],medium closeup
5682700	5683980	shoulder closeup
5683980	5686700	medium long shot
5686700	5699900	shoulder closeup,[TO],medium shot
5699900	5702140	medium closeup
5702140	5703420	medium closeup
5703420	5706620	shoulder closeup
5706620	5707940	medium closeup
5707940	5710500	medium closeup
5710500	5711660	medium closeup
5711660	5715820	medium closeup,[TO],medium shot
5715820	5717060	medium shot
5717060	5718460	medium closeup
5718460	5720900	medium long shot
5720900	5724980	medium shot
5724980	5729460	long shot
5729460	5777820	extreme long shot
5777820	6033323	neither
